text,label
"The moment we arrived in Belgrade we went to be  tested . My result is  positive , just as Jelena?ÿý?s, while the results of our children are negative
I will remain in self-isolation for next 14 days, and repeat the test in five days: Novak Djokovic Statement. 
#COVID19 pic.twitter.com/ZOGLMt1ijT",
"I myself  tested   positive  for Corona along with my entire family.

Don't tell me what's what.",
I   tested   positive  for COVID lmao,
I   tested   positive  for Chinese Corona but never had any symptoms. My oxygen levels were great. My wife and kids never contracted the virus,
"I was feeling some discomfort on my troat. On Friday I went for a COVID-19 test, Monday my doctor called me and informed me  I   tested   positive .  I  don?ÿý?t show any symptoms at all. I was still in shock with the news, first thing I don?ÿý?t is inform everyone I been in contact with.",
"@ NHSBT  I swabbed  positive  for Covid19 and was symptomatic (even had a PE and pericarditis) but the hospital based test has  tested  negative for antibodies, should I try for the plasma donation or is it unlikely I can help?",
"I got  tested  on Saturday, results came back today and they're  positive  ",
"honestly fuck him,,, because of him reopening shit,,,  I   tested   positive  for covid yesterday and it?ÿý?s hell",
"I'm not sure what you mean. I am a key worker, but after I was off work sick for a week the NHS wouldn't test me as the test was only being offered to ppl who had symptoms for 4 days or less. So I fell through that net and didn't get  tested  for Covid-19. Antibody was  positive  tho",
"It's 5:30 in the morning. I've  tested   positive  for COVID-19. And fuck it, life is short, so I'm starting this thing back up.

Also, decided to start a blog. 

Can't bring me down, Rona. ",
"So much gossip lately. So let?ÿý?s just set it straight. Yes I got  tested  for Covid, no: nobody at my job has  tested   positive . A friend of a coworker showed up to my diaper party and  tested   positive . Therefore we all went and got  tested , EVERYONE was neg with Republic!",
"I was also  tested   positive  for covid 19 I used to take Kadha And Swasti kwath syrup along with gilloy! N guess what I recovered in 5 days. Mujhy pehle ye yakeen tha Patanjali par, aj bahut garv mehsus ho raha h",
"Had a high fever, dry cough, headache , sore throat. and I still can?ÿý?t taste or smell for nothing. Glad my fever finally went away. My co-worker  tested   positive  on Friday.",
There are thousands of us.I?ÿý?m day 79 since  tested   positive  for #Covid_19  and still suffering from debilitating lingering symptoms. Prior to this I am fit and healthy with no underlying medical condition.#Longcovid  desperately needs support.,
"I   tested   positive  a week ago and I am using Umhlonyane mixed with weed, also drink ginger, garlic and lemon mixture. I am winning I must say ",
I   tested   positive  for being the best thing that?ÿý?ll ever happen to you.,
"i went to get  tested  bc i need to do a sleep study, the hospital recently and was praying that everything would come through alright. i was anxious omw to the hospital but with my family and god on my side i knew anything was possible.
but alas,  i   tested   positive . for a fat cock.",
"I?ÿý?ve worn a mask every moment I have left the house since March. My workplace is unsafe, so I haven?ÿý?t returned. I?ÿý?ve been very diligent, which is why I got  tested  last week. Despite my precautions, I?ÿý?m COVID  positive . 
Please stay inside if you can.",
"# iCliniq  Q. I am  tested   positive  for COVID-19 with raised bilirubin levels, nausea, and fatigue. Please help.   https://www. icliniq.com/qa/covid-19/i- am-tested-positive-for-covid-19-with-raised-bilirubin-levels-nausea-and-fatigue-please-help ?? ?ÿý?",
I   tested   positive  for covid-19 and I?ÿý?ve been feeling terrible. Stay safe y?ÿý?all. ????????????? ?????????????????    pic.twitter.com/aa9Byfsjhy,
I?ÿý?m sorry but I never lied about testing  positive  or said I didn?ÿý?t. I did test  positive  last monday and have now  tested  negative as of today. sorry for your confusion,
I   Tested   positive  for Corona   guys this is real,
"I have an ""immunity passport"" I made with graphic software which I present to any mask Karens when I'm in L.A.  No one questions it...lol.  I also  tested   positive  for Covid antibodies.  I was never sick and don't know anyone who has Covid-19.",
"I   tested   positive  for COVID yesterday. I spent the last week feeling sick and out of breath. Take this seriously guys, please wear a mask and social distance. Today was the first day that I'm feeling like myself again. This isn't a joke.",
?ÿý?I want to reach out and let my fans and friends know that  I   tested   positive  back in Monaco for Covid-19.?ÿý?  https://www. manilatimes.net/2020/06/23/spo rts/dimitrov-tests-positive-for-coronavirus-after-playing-in-djokovic-event/733575/?utm_medium=Social&utm_source=Twitter#Echobox=1592848169 ?? ?ÿý?,
Aye  I   tested   positive  too,
"I   tested   positive  for COVID-19. Shit ain?ÿý?t no joke. Stay safe, wear your masks, wash your hands, and stay home as much as possible. Thought I wasn?ÿý?t gonna make it.",
"so  i   tested   positive  for COVID-19 but on the bright side i have a ton of time for AC but then again, ah ",
I?ÿý?m an MA and I?ÿý?ve been  tested  3 times for it. This last time  I   tested   positive  for COVID and had absolutely no symptoms at all. Like I felt normal but I still had it. I?ÿý?d recommend to go get checked anyways. You don?ÿý?t loose anything by getting  tested .,
I   tested   positive  for COVID-19. I?ÿý?m in good health and in self-isolation. I?ÿý?ll beoff  for two weeks and I will overcome this.,
I know I?ÿý?m a nurse and got  tested   I ?ÿý?m  positive,
"My gf's on day 84 and has all the symptoms. This thing just doesn't go away for some people. I had it, but was mostly asymptomatic, while she  tested  NEGATIVE twice. My "" positive "", in effect, proves hers was a 'false negative' (which is very common). I can give her your email.",
"Test results just came in yesterday, I was so nervous to see the results my hands were trembling. I will say it, I was scared. Even right now tweeting this I?ÿý?m scared my friends will outcast me, but here it goes. yes  I   tested   positive ,  I  am the Long Island medium, Theresa Caputo",
I sneeze on the beat and the beat  tested   positive  for covid19.    https:// twitter.com/VhieCaval/stat us/1275194294433792002 ?? ?ÿý?,
I   tested   positive  for covid 19 .,
So  I   tested   positive  for COVID 19 today. Im 20 years old . It is real I cannot stress this enough .Please stay safe and stay away from crowded areas . I?ÿý?m going to share my experience so far . Please keep me in your prayers .,
PSA: Businesses & other things may be re-opening but this virus is still actively spreading. Please be smart & stay home if you can. I have been working throughout this pandemic and today I just  tested   positive  for COVID-19. Stay safe & take care of yourselves ,
I was always so paranoid and cautious about this whole covid thing. But then I started going out almost every week since everything opened back up. And I thought I was fine cause I always took my hand sanitizer with me.  And now look at me.  I   tested   positive  today.    It?ÿý?s real,
"Hope everyone out there is doing fine, so yesterday my results came for the COVID test and I am  tested   positive .  I  was not having any symptoms other than fever. Today is my 12th day and I will try my best to keep you all posted.
#FightAgainstCOVID19  
#CoronaUpdates",
I started last Wednesday I felt bit weird I was informed our mailman at work  tested   positive,
i just  tested   positive  for corona rip boys,
TSPA they didn?ÿý?t tell the other students  I   tested   positive .  I  talk to one of the girls daily and she told me today they hadn?ÿý?t said a word to anyone so she said something they told her if she didn?ÿý?t feel safe go home! So I told everyone! I?ÿý?m ashamed of them,
I had a feeling just cause people around me  tested   positive  but to actually know is another thing,
"i   tested   positive  for weed after my dad's friend hired me at his subprime credit card company after freshman year at college, really dodged a bullet there

also the only time i've been fired  https:// twitter.com/IanKarmel/stat us/1275089686818504704 ?? ?ÿý?",
"She will babe me and her are on the same page,  I   tested   positive  yesterday and people are treating me like I'm the 1st confirmed case in south africa it's sickening. Love and light to your momma",
I?ÿý?ve  tested  #COVID19  but surprisingly it?ÿý?s  positive . Alhumdulillah I'm fine not any symptoms is there. I?ÿý?m currently isolate myself.,
You should be like just letting you know I was  tested   positive   I  was just trying to see your reaction about it before I told you,
I   tested   positive  for covid. I?ÿý?ve had zero signs of catching it and only got  tested  because it?ÿý?s required before being admitted into the outpatient hospital. I only need a cyst removed but now I have to wait until I?ÿý?m out of quarantine,
I?ÿý?m still in shock  I   tested   positive  for the Covid19,
"Metro for sure.  I   tested   positive  almost a month ago, but the pneumonia has been the scariest part for my lungs. I?ÿý?ve gone in at least once a week for different chest x ways,  blood work, breathing tests, etc. It was NUTS today! Much more so than the last month.",
"Last month  I   tested   positive  for coronavirus antibodies. It honestly just left me with 800 new questions about the virus, most of which we still don?ÿý?t have answers for. All I know is that the pneumonia I had in January was ?ÿý?more than likely?ÿý? coronavirus. And that?ÿý?s infuriating.",
