text,label
 admit running my shot i tested positive for covid if i can avoid slow spread shot if ur medical field ur mentality if you,1
 i tested positive for i did test times stressful pregnancy test,1
 tested positive for sexy for covid,1
 exposure sites nsw truck drivers passed sa their they tested positive for times their quarantine teste,1
 we tested positive for covid tapos yung quarantine namin ang masasabi ko ang pangit ng serbisyo ng lgu saka lang sila magcocontact tracing di kami kinukumusta ng walang,1
 you i tested positive for i for start today for time i back my,1
 i tested positive for covid days ago will play elements deadbeats texas electric zoo isolated week hoped i test negative time today i positive i,1
 i cautious people you i tested positive for covid week vaccinated wear your damn,1
 damn covid tests positive result,1
 tested positive for covid vaccinated my vaccine pleasant experience i dread i faired without my children tested positive thankfully issu,1
 may covid kiss joke proceeded test positive for rona,1
 could my family hit hard car broke wks our fridge quit now tested positive wks hurt,1
 hey tested positive for covid now i,1
 gorillas atlanta zoo test positive for covid they signs vaccinated handler,1
 positive covid test love,1
 ride i tested positive for send hugs prayers if you can honestly everyday fight my readings now closed will reopen,1
 testing positive for covid weeks i finally normal covid fucking i never sicker my loved your i hope taste smell,1
 me i tested positive for covid mild symptoms super angry you recommend i monoclonal i them i feel now worried worse,1
 my husband i blown my toddler never symptom happy can weeks we she did again she exposed people tested positive mont,1
 children test positive for thehill,1
 yeah,1
 i unvaccinated tested positive for covid i can honestly i ill for i i will never,1
 positive tested for covi po i tested positive for boi positive for them i testi povited test i povi poi tested positive for covid,1
 i tested positive for covid i tired licks,1
 i pfizer shots aug tested positive for breakthrough days monoclonal never close hospitalized vaccine,1
 day my positive result dramatic for worse i can mild i body aches i feel better yester,1
 tested positive for isolating recovering may videos for,1
 i feel i hit i jabbed i adhered government tomorrow i hope i goo,1
 i tested positive for today my my truck my dog i i i burned my i sara mcglaughlin,1
 tested positive for covid pcr everyone we double my parents qualify for boosters my brother myself frankly winter,1
 i tested positive for fun i,1
 hihow hours can i change my i positive for covid i recovery letter negative covid report my flight,1
 today day lol we positive covid wait till i back symptoms,1
 day covid symptoms starting pile i worried for upcoming,1
 annnnnd my pcr i covid officially,1
 i tested positive for triple vaccinated will now quarantine for missing will ding,1
 people i tested positive for covid back january tested positive for antibodies antibodies vaccine,1
 me wife covid i she sick tested positive i did she sick i worse for lessening symptoms narr,1
 i tested positive for christmas me my covid leaving shopping my circle,1
 today my friends birthday she tested positive for covid,1
 contact tested positive for unmasked restaurant meal grrr i questioned i risk yeah stupid guy wife i quarantining for,1
 tested positive for streams prob gonna inconsistent for lil care urselves fellas,1
 can i i covid my colleagues i deserve final warning for sick i literally positive for covid she i fired for,1
 my wife our vaccines week i tested positive covid minor aches low grade lasted days i back i exercise daily i feel,1
 longhaulers covid my symptoms appeared i i exposed i tested negative i my body recognizes immune system kicks better,1
 we you could covid you could covid you crap my hubs i tested for positive,1
 positive for flu covid,1
 guess lot sized candy bars they positive covid,1
 my girlfriend i tested positive for covid october vaccinated fine raising our hospital bipap machine feeding her we can symptoms lot le,1
 people im rn covid double i tested they treat my my cough mucous could thicken my pneumonia,1
 covid effects everyone bizarre my mom your she tested positive for month i covid vax rolled sick,1
 positive for i taste smell i feeling better playing waiting love guys wait crew together,1
 tested positive for symptoms pray for me,1
 staff i covid our received untested days covid tests back we told we positive declare time we,1
 feeling crap sick rapid test positive,1
 i blown tested positive hardly suffered me i i caught vaccinated person husband covid she allowed her life normal,1
 covid booster covid positive test,1
 she i tested positive too i i mine false positive,1
 i dont mental hospital bc i tested positive for my school doctor mother wont me switch therapists i them compromise now im therapy every weeks,1
